# Count, Count uncertainty, Sky count
2.855341230730984535e+04,1.269162246832318033e+02,9.373024344555346033e+03
3.610102901081956952e+04,1.415354481773295277e+02,9.376288644454774840e+03
3.592480344984850672e+04,1.412181617112659069e+02,9.374253211643967006e+03
3.591158920850934373e+04,1.412693442912591593e+02,9.600668533728516195e+03
3.583640323968518351e+04,1.408602108638534105e+02,9.743479042706723703e+03
3.584571092227090412e+04,1.411865578301679989e+02,9.701591828543128941e+03
3.592876618724219588e+04,1.410112067838260543e+02,9.712093380899181284e+03
3.606481696407958225e+04,1.412884302816923139e+02,9.772280068634223426e+03
3.601529896529410325e+04,1.411853099698430469e+02,9.747668052884346253e+03
3.623476422645369894e+04,1.415686739477119147e+02,9.732540551270323704e+03
3.631345026865821274e+04,1.417175801612523287e+02,9.747547428568774194e+03
3.656832760256555048e+04,1.421638547283344280e+02,9.732229588347607205e+03
3.663861808870158711e+04,1.422954189935094576e+02,9.739880066900082966e+03
3.645705259961049887e+04,1.419619907562239973e+02,9.717335383408124471e+03
3.637765118425730907e+04,1.414559212726688315e+02,9.717577611739101485e+03
3.661455314243205066e+04,1.422244552017628507e+02,9.700494568667651038e+03
3.649098241117235739e+04,1.420093153204128953e+02,9.701703082202544465e+03
3.641209137066119729e+04,1.418859314965285989e+02,9.733789541063608340e+03
3.642650832661482855e+04,1.419191875074347990e+02,9.750506833046501924e+03
3.610150648567526514e+04,1.413255226802752134e+02,9.733675164242997198e+03
3.537627611401206377e+04,1.400392868694716526e+02,9.760070616675093333e+03
3.461864401392528816e+04,1.386473723046209443e+02,9.738694222532943968e+03
3.354253534165225574e+04,1.366496167627433636e+02,9.704089223532713731e+03
3.237156524123499184e+04,1.344536356755712632e+02,9.677282399177336629e+03
3.142360194419688196e+04,1.326312971264230214e+02,9.644489174059359357e+03
3.122267485202523676e+04,1.322417133865030223e+02,9.627996609336532856e+03
3.197057317956758197e+04,1.336805784804927839e+02,9.657393620413537064e+03
3.343461268804060091e+04,1.364409134744656171e+02,9.685729980149109906e+03
3.466116492875725089e+04,1.386964089757700265e+02,9.674338098489031836e+03
3.545000261014114221e+04,1.401430067949229965e+02,9.702096535713641060e+03
3.624364021380109625e+04,1.415882164634995490e+02,9.739453416081112664e+03
3.662784336172425537e+04,1.422538925930653591e+02,9.702864594645090619e+03
3.685963408595202054e+04,1.426813170229176251e+02,9.738857771430040884e+03
3.691278901708298508e+04,1.427695105589457967e+02,9.724749258069181451e+03
3.697754479765576980e+04,1.429082968205655675e+02,9.755660374279859752e+03
3.725169376155120699e+04,1.433990461289345433e+02,9.776531340302308308e+03
3.754178493857459398e+04,1.438991393303171833e+02,9.753925562532249387e+03
3.783640272594783164e+04,1.444113028859971166e+02,9.751489302124467940e+03
3.809460667484723672e+04,1.448664702265234610e+02,9.755981702853572642e+03
3.818886350594988471e+04,1.450297510334798119e+02,9.753779429739244733e+03
3.849929390771710314e+04,1.455659098206594138e+02,9.747079539457205101e+03
3.870180464048477006e+04,1.459173887282993292e+02,9.742634599222234101e+03
3.884656611662530486e+04,1.461830716502570908e+02,9.774771431674862470e+03
3.920385983055027464e+04,1.467935551387035389e+02,9.763004468558152439e+03
3.964226823482719919e+04,1.475440722803146230e+02,9.761943290681268991e+03
3.977904362848227902e+04,1.477814484867452620e+02,9.759873448972310143e+03
3.967079240666869009e+04,1.476171822902392705e+02,9.793301980367907163e+03
3.973689358429028653e+04,1.477209738985705769e+02,9.789037603718903483e+03
3.987190631252901221e+04,1.479439436867741620e+02,9.773832559131880771e+03
4.016823344291159447e+04,1.484706953917340115e+02,9.810272737999712263e+03
4.021484343532077037e+04,1.485434898599010012e+02,9.794157394029751231e+03
4.026031225881704449e+04,1.486352875678248324e+02,9.825439272741434252e+03
4.002413475183636911e+04,1.482508226155441946e+02,9.854674653101992590e+03
4.017041933663281816e+04,1.484985212110487680e+02,9.848594865246737754e+03
4.027992702760801330e+04,1.486953595982683396e+02,9.874159846301618018e+03
4.058034367332919646e+04,1.491860421154673020e+02,9.835969699578408836e+03
4.057260616596446198e+04,1.491636854967108547e+02,9.815906953184636222e+03
4.082935954900643264e+04,1.495933452690625529e+02,9.813665356848616284e+03
4.103039147004414554e+04,1.499317916292914106e+02,9.807234174620160047e+03
4.089931565412775672e+04,1.496956274070553548e+02,9.780303717507516922e+03
4.095255726439785940e+04,1.497918559738668591e+02,9.794002554384464020e+03
4.082853615156091109e+04,1.495728915436310444e+02,9.779650961955061575e+03
4.093501668917048664e+04,1.497811928571956628e+02,9.832677614825188357e+03
4.095038267212567735e+04,1.497994141914595616e+02,9.819281801766961507e+03
4.095923710409040359e+04,1.498081903903263026e+02,9.809765054373834573e+03
4.107580857331772131e+04,1.499886210855487718e+02,9.770127778023759674e+03
4.103968088507321954e+04,1.499333455557588479e+02,9.787731887066021955e+03
4.084533774375628855e+04,1.496190045230164571e+02,9.809257313512363908e+03
4.071982098610437242e+04,1.494042905186906296e+02,9.814389604839840104e+03
4.065925641793513932e+04,1.492893125956324241e+02,9.787848441127185652e+03
4.069878699041536311e+04,1.493557438254397312e+02,9.778755083279602331e+03
4.066145325931054685e+04,1.493074669822435965e+02,9.816711595434446281e+03
4.077326500231885439e+04,1.494803656404743890e+02,9.782707264309699895e+03
4.093475459027631587e+04,1.497785220128039043e+02,9.829102210655011731e+03
4.068687219116372580e+04,1.493584490718759241e+02,9.830791081395618676e+03
4.091335004040404601e+04,1.497407148662492773e+02,9.826194459118805753e+03
4.095688263915409334e+04,1.498041515558028607e+02,9.804439588549392283e+03
4.106858166261352017e+04,1.500252618256423887e+02,9.858766829965403304e+03
4.119756552955542429e+04,1.502179000200355006e+02,9.820503562762536603e+03
4.142193172788534139e+04,1.505831388511559226e+02,9.801054729941850383e+03
4.160291384160248708e+04,1.509079560469167802e+02,9.837394704121385075e+03
4.182300873222878727e+04,1.512825972438981807e+02,9.853784505629944761e+03
4.186350311797180620e+04,1.513306549664069109e+02,9.812661584722671250e+03
4.181989991083602945e+04,1.512907475682758616e+02,9.875339707943854592e+03
4.214980433720513247e+04,1.518254764131098966e+02,9.848055943396177099e+03
4.217798356563533162e+04,1.518584577118283505e+02,9.825796856420276526e+03
4.232754770452278171e+04,1.521087619658691494e+02,9.825936240450215337e+03
4.251727913992958202e+04,1.524361755929364790e+02,9.846324544375134792e+03
4.262396169332651334e+04,1.526019590022093269e+02,9.826135947790327918e+03
4.295165946506952605e+04,1.531448366367512222e+02,9.832260115463008333e+03
4.297556067756351695e+04,1.532039902141797256e+02,9.869217397579632234e+03
4.301650341455978196e+04,1.532507738310381740e+02,9.833994583115003479e+03
4.304570050399222237e+04,1.533183266467578960e+02,9.867493206227289193e+03
4.297091040222119045e+04,1.531972328024548915e+02,9.865340411753186345e+03
4.301290452931696927e+04,1.532539271980051581e+02,9.843023030248741634e+03
4.315895784991922119e+04,1.534829733612145901e+02,9.822253682656988531e+03
4.307266573280506418e+04,1.533543454309331935e+02,9.845226176116817442e+03
4.316838856616395788e+04,1.535072822693820740e+02,9.839843003429925375e+03
4.327295267947839602e+04,1.536786023690564491e+02,9.835873508034985207e+03
4.319061406101796456e+04,1.535513927992968775e+02,9.855602142458734306e+03
4.302356814115573070e+04,1.539849589013612956e+02,9.863985008620389635e+03
4.297209487277679727e+04,1.531925237946798291e+02,9.860047043525595655e+03
4.325792771501358220e+04,1.536584021766573755e+02,9.848149491965901689e+03
4.327290049675855698e+04,1.536980075334465710e+02,9.877309109449854077e+03
4.320355433079427894e+04,1.535663810230775539e+02,9.845331422255081634e+03
4.351785830764604179e+04,1.540996104028328944e+02,9.880121197009659227e+03
4.369470201389328577e+04,1.543629753451846227e+02,9.824646939906322586e+03
4.369843193330724171e+04,1.543785822986122298e+02,9.844200460198937435e+03
4.379629635707878333e+04,1.545532881028308623e+02,9.871485171837637608e+03
4.369955190737470548e+04,1.543921171855124328e+02,9.866183470477335504e+03
4.404157855305343401e+04,1.549562353654398237e+02,9.872159286402080397e+03
4.415843270991198369e+04,1.551415873635976368e+02,9.865696905964021425e+03
4.412131031000663643e+04,1.550309782485908272e+02,9.764574647784093031e+03
4.400936868756463082e+04,1.548669115339577047e+02,9.801403644708196225e+03
4.418360093353332923e+04,1.551487175595908070e+02,9.800712924442697840e+03
4.442708703070831689e+04,1.555355958218846126e+02,9.787474003368628473e+03
4.464487809508869395e+04,1.559036694800396390e+02,9.813310630036578004e+03
4.449695405824731279e+04,1.563709995584535477e+02,9.828662571324193777e+03
4.453086818774478888e+04,1.557277468496334620e+02,9.832225931045191828e+03
4.452650832615078252e+04,1.557105776518768039e+02,9.808985507659086579e+03
4.437802403923506790e+04,1.554679175172210250e+02,9.804127493742818842e+03
4.450157628422242124e+04,1.556855534819455045e+02,9.847893556266548330e+03
4.457869100308823545e+04,1.558258558528670505e+02,9.876403007820246785e+03
4.457919359481887659e+04,1.558302606106676080e+02,9.879047357245197418e+03
4.464863699936112971e+04,1.559647213729473378e+02,9.913479779226960090e+03
4.475554653577543650e+04,1.568131873206826583e+02,9.862222251926787067e+03
4.465131274395970104e+04,1.566510737583730020e+02,9.879671321089188496e+03
4.451330971475120896e+04,1.557345882779855799e+02,9.897651029241013021e+03
4.457012074464170291e+04,1.558218206539317521e+02,9.876675873813977887e+03
4.459509476215993345e+04,1.558664946231964734e+02,9.880377374446981776e+03
4.460890908222312282e+04,1.558937667932044917e+02,9.905683083570234885e+03
4.471674744089005253e+04,1.560440259045718960e+02,9.858983866678299819e+03
4.463532121997838840e+04,1.559366188636770687e+02,9.910522003082491210e+03
4.463545112855101615e+04,1.559260444448010219e+02,9.888559817828545420e+03
4.454855181064115459e+04,1.557974130819848995e+02,9.910336881089451708e+03
4.463693198455277161e+04,1.559353691385439333e+02,9.895370955165575651e+03
4.482172669468623644e+04,1.562453452761520794e+02,9.920631520973724037e+03
4.459156664230571187e+04,1.558869989470468909e+02,9.946504118405760892e+03
4.458418776594203518e+04,1.558539766538084450e+02,9.895753587279463318e+03
4.457440594058975694e+04,1.558336917707624991e+02,9.889194786637606740e+03
4.447090322014521371e+04,1.556539144465783409e+02,9.874767908983896632e+03
4.442898111412228900e+04,1.555877195447161512e+02,9.878209161444950951e+03
4.452957075200709369e+04,1.557594484382716189e+02,9.887895646678673074e+03
4.461200506643030531e+04,1.558780071168849304e+02,9.858440046388248447e+03
4.473801864249822393e+04,1.560787330843771201e+02,9.857358205186550549e+03
4.483917984719228843e+04,1.562570266593983206e+02,9.882309076529247250e+03
4.484121686555252381e+04,1.569580721829601089e+02,9.873376161077005236e+03
4.496281195125066006e+04,1.571830725473091093e+02,9.921309210822137175e+03
4.503699227358038479e+04,1.566043831939706479e+02,9.943154807535025611e+03
4.481492774454119353e+04,1.562320718673644251e+02,9.910254992494235921e+03
4.489378312218855717e+04,1.563800708229357497e+02,9.947702103779265599e+03
4.471481373273143254e+04,1.560925176737098639e+02,9.957724897580095785e+03
4.471454430728044099e+04,1.560798584832282927e+02,9.936223362846085365e+03
4.466565378981870163e+04,1.560102845855247153e+02,9.956147426487745179e+03
4.481288695305265719e+04,1.562427197572578166e+02,9.933922802679791857e+03
4.467459786421246099e+04,1.560345484384760653e+02,9.968415624003473567e+03
4.489514065761825623e+04,1.563659603114819276e+02,9.920868961411539203e+03
4.462083180117780284e+04,1.559148352496872008e+02,9.900810725970810381e+03
4.463250590766911046e+04,1.559427818595429756e+02,9.914696366381518601e+03
4.473750454365154292e+04,1.561070700962062006e+02,9.907569648867123760e+03
4.460714703196871415e+04,1.559014871164569058e+02,9.920596191951737637e+03
4.468354038291270990e+04,1.560218718487003002e+02,9.918505195059038670e+03
4.475373271492933418e+04,1.558016233814616101e+02,9.934541010204247868e+03
4.477032034636845492e+04,1.558387995815689067e+02,9.933126014190689602e+03
4.480840697436715709e+04,1.562366580623264838e+02,9.928116118050589648e+03
4.459752237229402817e+04,1.559106777723614812e+02,9.962444982723925932e+03
4.477271882372308755e+04,1.558361239986263911e+02,9.936305691892486720e+03
4.482701606087398250e+04,1.559259647216759674e+02,9.945162584786070511e+03
4.491818372691601689e+04,1.564162344813606182e+02,9.940704214858740670e+03
4.479582607392301725e+04,1.562255720678959676e+02,9.949460980152298362e+03
4.490604638948349748e+04,1.563879927651402966e+02,9.914502585721313153e+03
4.500884842567315354e+04,1.572669612331094129e+02,9.928736288404426887e+03
4.488531609447025403e+04,1.570528990522354604e+02,9.906759155762365481e+03
4.475751621883526241e+04,1.568680986380597062e+02,9.945556358600897511e+03
4.467087188345242612e+04,1.559945721612241414e+02,9.904894681676809341e+03
4.477096210539744789e+04,1.561808907538369908e+02,9.945685071138603234e+03
4.472853508741166297e+04,1.561084080534019165e+02,9.935443618286693891e+03
4.465123978603892465e+04,1.559740360200008524e+02,9.919242316467900309e+03
4.455214597496264469e+04,1.558143554141194898e+02,9.925795703691057497e+03
4.443500780901899270e+04,1.556216810975771523e+02,9.919564804002113306e+03
4.403795201607263152e+04,1.549638454254907174e+02,9.897239981743648968e+03
4.347128242112196313e+04,1.540489478312803442e+02,9.911140680027148846e+03
4.273211434813660890e+04,1.528360033401804969e+02,9.920781714980883407e+03
4.186733121451698389e+04,1.521040944000856712e+02,9.886870940483386221e+03
4.146916699739864271e+04,1.507242729200899873e+02,9.900341122609215745e+03
4.108773611475708458e+04,1.500969617571084598e+02,9.920082510341600937e+03
4.136277533038091497e+04,1.505740841492625179e+02,9.953396424349037261e+03
4.198431096227796661e+04,1.516155512585002896e+02,9.949597476775550604e+03
4.252828571011945314e+04,1.532138472628595025e+02,9.912794899559161422e+03
4.288384778343949438e+04,1.537988412581775606e+02,9.907613687917906645e+03
4.293748110252499464e+04,1.531846727601630391e+02,9.930910093821898045e+03
4.294575776878846955e+04,1.531866798806406962e+02,9.918926467171624608e+03
4.303517799425049452e+04,1.540497411488785247e+02,9.913314342938894697e+03
4.304351900157971249e+04,1.533568598726577648e+02,9.933842259231054413e+03
4.298286380345886573e+04,1.532491389628250147e+02,9.922654259916909723e+03
4.287664229506439005e+04,1.530548595639986331e+02,9.886560067333863117e+03
4.317225010330204532e+04,1.535643102577634522e+02,9.932767101213428759e+03
4.300089773815955414e+04,1.532829439743640592e+02,9.927272003345757184e+03
4.306543215044620592e+04,1.541002086129807935e+02,9.908325457467804881e+03
4.341413904000035109e+04,1.539527199473307064e+02,9.915208981919755388e+03
4.341979576366232504e+04,1.539645236015307148e+02,9.916641470334334372e+03
4.336252972678690276e+04,1.545913103060551634e+02,9.915281859723063462e+03
4.337630783612785308e+04,1.545934481758684456e+02,9.881403216788632562e+03
4.342503565065701696e+04,1.539741413967905714e+02,9.910556909057537268e+03
4.322172090414327249e+04,1.536563700122481464e+02,9.940674554466550035e+03
4.318094345752477238e+04,1.532180566759516296e+02,9.909539065687487891e+03
4.307375629990048037e+04,1.534007456491721655e+02,9.927357179891525448e+03
4.297606042311192869e+04,1.532342802274098972e+02,9.912218597255103305e+03
4.302595728823209356e+04,1.533245767653699545e+02,9.925554830946342918e+03
4.304405912872125191e+04,1.533530081823651869e+02,9.919605134424886273e+03
4.301325756172365072e+04,1.533181623310510417e+02,9.952583913383143226e+03
4.312650663189301849e+04,1.534740389801142726e+02,9.900550682169739957e+03
4.312844718974608259e+04,1.535046158243624461e+02,9.944958311229220271e+03
4.306158135480523197e+04,1.533911298049075356e+02,9.947265368853064501e+03
4.309101901158731198e+04,1.534286614362342220e+02,9.927255448117819469e+03
4.286514002810448437e+04,1.526842663951451868e+02,9.881581850437416506e+03
4.296232328534004773e+04,1.528493190164546434e+02,9.884767660161282038e+03
4.276600389058507426e+04,1.535920129881622245e+02,9.877080559538457237e+03
4.286188889873467997e+04,1.537695885081403731e+02,9.915641858595388840e+03
4.285994959390367148e+04,1.530442253210477475e+02,9.907756297930267465e+03
4.279054401087649603e+04,1.529229089340797714e+02,9.903781942569044986e+03
4.271428206971061445e+04,1.527850828806931531e+02,9.894800113906578190e+03
4.265565350002668856e+04,1.526994271835164341e+02,9.907814081245507623e+03
4.253204271708326996e+04,1.524981368217377167e+02,9.907787545720550042e+03
4.267290981600551459e+04,1.527390121644001795e+02,9.922803833909902096e+03
4.250398260227705759e+04,1.524736836179892521e+02,9.950020549068407490e+03
4.259093149017921678e+04,1.526078266815439690e+02,9.933044404549262254e+03
4.263998348615584109e+04,1.526887566037969464e+02,9.937317946209754155e+03
4.234011982363421703e+04,1.521986243992484447e+02,9.941966237374741468e+03
4.238943416876850824e+04,1.523327056469223919e+02,1.004418245945003400e+04
4.241467365382894059e+04,1.524773029930562132e+02,1.024174841426091916e+04
4.236814709734269127e+04,1.525166123670950071e+02,1.044187039621039548e+04
4.240322996836611128e+04,1.526153857245946881e+02,1.051499300164807573e+04
4.238111380768006347e+04,1.525808755912428296e+02,1.052144884413591535e+04
4.243592132044634491e+04,1.526193627580342138e+02,1.040486008987039895e+04
4.240619880002221907e+04,1.524409866980381025e+02,1.017040711294468747e+04
4.236066491552205844e+04,1.522310373949412110e+02,9.939150010465224113e+03
4.252364650951014482e+04,1.524777386483922328e+02,9.900550394342857544e+03
4.253711167328011652e+04,1.521457036726417869e+02,9.894388527698765756e+03
4.255100420622103411e+04,1.521787284607049173e+02,9.908622209265950005e+03
4.248860270413272519e+04,1.524474126138501617e+02,9.940890420789790369e+03
4.248798473279002064e+04,1.524378086618013981e+02,9.930099365267176836e+03
4.261863956420970499e+04,1.526261931610249576e+02,9.878175894955073090e+03
4.251012859003975609e+04,1.524472266933711637e+02,9.880205576597874824e+03
4.237695894826017320e+04,1.522262497674811073e+02,9.880140591369245158e+03
4.238891244968093088e+04,1.522479169715582543e+02,9.876541246797578424e+03
4.217753709515820083e+04,1.518960110563049284e+02,9.880120107254817412e+03
4.222984777761896112e+04,1.519967925807222855e+02,9.910252071827610052e+03
