# Resampled flux, Resampled flux uncertainty, Resampled sky flux
nan,nan,nan
7.773594492411520715e-16,2.775106474425511344e-16,3.193948101745155910e-14
7.090386919046477781e-16,2.772907655969424615e-16,3.203220927623366569e-14
6.403717960779654727e-16,2.764803398397807685e-16,3.196475742663254886e-14
6.209697084422678892e-16,2.758171057624765567e-16,3.185905030800385218e-14
7.542302543454393943e-16,2.756748387573088626e-16,3.174952645461753624e-14
7.346474207102782177e-16,2.759464745185686626e-16,3.184633794531406158e-14
6.458989989359076807e-16,2.754048970476516303e-16,3.187557251382500601e-14
6.395691721788382663e-16,2.751954116378496791e-16,3.188283765111916410e-14
6.025654999067451722e-16,2.750204612501815325e-16,3.191500277430701016e-14
6.715617212131530923e-16,2.745968150399616687e-16,3.181608278273407709e-14
7.538618226082215142e-16,2.742419216324690477e-16,3.173178541404985381e-14
6.918729788659631401e-16,2.736931320340865163e-16,3.175499728883341827e-14
5.840201394812303233e-16,2.731076127174785489e-16,3.177039795823368134e-14
6.229803565970500397e-16,2.724344647665107366e-16,3.164575908452579232e-14
6.539994880236258227e-16,2.720745715877831564e-16,3.160182838381444668e-14
7.071070433495055796e-16,2.714304252419821235e-16,3.147224065066987808e-14
6.870160333372066340e-16,2.700722293028318109e-16,3.126948147936958098e-14
7.508231780576155610e-16,2.680758513012191777e-16,3.095065073850374820e-14
7.639844097784523949e-16,2.664016403491852866e-16,3.070646583543793036e-14
7.839926103418054121e-16,2.649402708564313507e-16,3.051648126403917432e-14
7.251445788900881377e-16,2.640715557172849280e-16,3.050632762863121991e-14
7.656541167113328343e-16,2.641423197263323833e-16,3.056058850698304342e-14
8.983144904639620109e-16,2.641396098598550243e-16,3.053418389498085473e-14
8.776299528652051607e-16,2.634671319340945006e-16,3.050861910534899453e-14
7.837365364566884829e-16,2.620077606754645173e-16,3.031494224978503609e-14
7.028033507982559326e-16,2.604424722996301646e-16,3.008970389786516639e-14
7.233982785663649107e-16,2.595894779761112694e-16,2.992498332432866199e-14
6.790765953722016383e-16,2.590786537937838580e-16,2.991080739497885800e-14
6.490572549669748716e-16,2.586671123408755120e-16,2.990605683506572438e-14
5.758020565070630789e-16,2.580566218897054158e-16,2.988997124814391422e-14
6.311063252700207621e-16,2.579808559338216372e-16,2.986931625996509119e-14
7.203448104890711881e-16,2.582725517912378991e-16,2.983424307226801183e-14
7.224626455228568367e-16,2.580923430911386793e-16,2.977088071193386704e-14
6.389090455457879489e-16,2.572286770826032252e-16,2.970004190638485495e-14
6.642525766381792483e-16,2.564658611600780018e-16,2.954243391629147337e-14
7.416705134920312290e-16,2.560606739610924143e-16,2.941974323534167349e-14
7.134481228815572579e-16,2.557286301606492221e-16,2.942573513328937018e-14
7.023010016122406977e-16,2.552863828511800820e-16,2.939599524727415709e-14
6.572211491328817740e-16,2.549258259120009538e-16,2.941153069368236323e-14
7.649956851391675811e-16,2.547963610809353078e-16,2.933484629056918806e-14
9.251693307463345242e-16,2.546234705293034317e-16,2.919778527196193568e-14
7.723644272714057438e-16,2.539614150575590196e-16,2.925476457061956551e-14
6.393137119431102026e-16,2.532018154226669113e-16,2.928295492904259322e-14
6.291327687043746753e-16,2.520653488810137934e-16,2.914183917321562857e-14
6.978727872628241658e-16,2.508157616952603847e-16,2.892196603146339930e-14
8.091892672470766731e-16,2.503340334947581186e-16,2.879465065001663243e-14
8.282078817443515081e-16,2.501611683880007462e-16,2.881130188203744929e-14
6.446051990207809559e-16,2.489972890800819822e-16,2.883530422830291547e-14
5.128896285348031879e-16,2.480483008196309849e-16,2.882644275730672649e-14
5.291480495897145139e-16,2.478461746555895141e-16,2.881977605213578549e-14
6.576900347572470261e-16,2.478119699366924016e-16,2.874415419933455709e-14
8.083166528147933659e-16,2.478408821219583190e-16,2.866935944976892627e-14
7.241330506020458613e-16,2.473620798841230979e-16,2.868429500424192638e-14
5.914320479388570815e-16,2.463813569587524495e-16,2.861885266789676618e-14
6.416440148670024654e-16,2.457694658809859017e-16,2.847305970165319263e-14
6.559391578339534361e-16,2.475912566595334575e-16,2.861875508709250219e-14
6.388178940404535362e-16,2.498986219973193714e-16,2.879613127928609050e-14
5.720141122082241641e-16,2.526327867909857872e-16,2.904701320911643757e-14
6.070077357679827058e-16,2.530317739122743757e-16,2.901193137122700551e-14
7.086808012110189944e-16,2.528884356061848677e-16,2.892971726978707535e-14
7.166848086502374590e-16,2.527254667990937767e-16,2.894161832349763237e-14
7.174129229606016066e-16,2.527346305141512587e-16,2.900274019529999352e-14
6.991323144395105405e-16,2.528068801691896407e-16,2.909238231808222155e-14
7.176578781604469694e-16,2.530957940576968022e-16,2.920224431703325605e-14
6.754247628381803989e-16,2.533507518127330666e-16,2.935822226050441857e-14
5.846598749432466262e-16,2.526397678667782566e-16,2.935088548669229279e-14
6.951663826020895210e-16,2.516270674074100584e-16,2.918012255176516786e-14
6.789282901145510661e-16,2.490496853517539962e-16,2.887268473459646723e-14
6.855686844550869888e-16,2.474932608289390911e-16,2.868337267991277330e-14
5.676995686508003603e-16,2.458350419606542434e-16,2.854264562038298651e-14
6.155817290609584379e-16,2.454596232301662202e-16,2.850895246675765297e-14
5.478274833465636441e-16,2.434632193138198709e-16,2.830081007211951231e-14
5.859343319147519302e-16,2.429880895947703166e-16,2.824500966506194242e-14
6.077663680793251276e-16,2.421713320143723017e-16,2.809440427859840789e-14
5.526771395637970567e-16,2.412084234225808818e-16,2.798079351426028295e-14
6.204368671113744317e-16,2.393563814035015534e-16,2.768847194525710209e-14
6.151884655569222148e-16,2.383927623348922606e-16,2.754878904268968465e-14
7.038340030296170623e-16,2.378219110913144541e-16,2.743254340801376265e-14
4.656781918580911964e-16,2.369250763912699853e-16,2.754702817538431035e-14
3.297396085667892549e-16,2.367972456597561022e-16,2.769765812513872518e-14
5.719087752995588670e-16,2.366934202534670554e-16,2.749750122977919133e-14
6.497919797554112035e-16,2.360343068195285092e-16,2.734759671819506287e-14
5.921374642655988534e-16,2.351931637784673316e-16,2.728196375494033903e-14
6.227220632420852135e-16,2.346054547316651765e-16,2.716125163088009566e-14
6.250680563739754800e-16,2.343210313588724596e-16,2.713320537903951197e-14
6.005128801051573713e-16,2.340234839364427077e-16,2.711118532202482167e-14
6.558062646430154758e-16,2.339161480374743206e-16,2.708685157429599929e-14
5.627119504046038698e-16,2.333898283178927748e-16,2.708431997766075752e-14
5.656551431631606455e-16,2.328943116475177451e-16,2.699881916398769792e-14
5.053736384509428323e-16,2.321847997698163848e-16,2.690518049628774266e-14
5.158909178506180249e-16,2.323437213745518335e-16,2.697700941075453858e-14
8.320827206648696286e-16,2.325367640293369963e-16,2.675858045175611418e-14
6.094790242792267381e-16,2.327454553184388557e-16,2.697937932543807292e-14
5.090822142867067202e-16,2.332762487634064456e-16,2.714978881496662562e-14
4.078867173006223155e-16,2.336771142162953456e-16,2.735806395946658601e-14
5.159891802660644212e-16,2.336648786428682455e-16,2.725134079790672509e-14
5.076803025263755079e-16,2.331998295476992576e-16,2.717814741447430048e-14
4.374009132301309023e-16,2.326075132064119257e-16,2.711355245370845101e-14
7.351105548206278473e-16,2.325960821876016529e-16,2.683111951652086281e-14
5.281180928935872974e-16,2.320483633082234398e-16,2.689440397535211854e-14
6.228008356947410533e-16,2.315754089725188238e-16,2.667478800227112510e-14
5.880958781378508240e-16,2.314606515781582966e-16,2.669550957222454502e-14
5.527271625720402850e-16,2.312213320426331840e-16,2.670920053271570821e-14
4.592361616476957891e-16,2.309593273497287845e-16,2.673492437960213028e-14
5.217276741122963261e-16,2.315480193178877990e-16,2.680412926413287827e-14
7.202297083220547166e-16,2.316421422485245165e-16,2.666381359941026792e-14
7.028421643784821334e-16,2.313953914900800688e-16,2.661588776845350909e-14
6.445758440312320413e-16,2.309009345984261104e-16,2.656500203657152017e-14
6.658098917444407449e-16,2.310607610504780089e-16,2.659435523863337281e-14
7.650822930862676010e-16,2.314923266946972769e-16,2.658918234531476010e-14
6.036408160967907228e-16,2.317161987791878441e-16,2.678140418129037461e-14
6.066498614932029892e-16,2.319822751464085503e-16,2.681814048156714149e-14
6.312852517344930416e-16,2.331246193666807085e-16,2.691370293606206133e-14
6.810768904389828348e-16,2.330451536955599154e-16,2.685984242970508927e-14
6.193454634315815459e-16,2.328965077766847146e-16,2.684767980094209091e-14
4.723630598025788704e-16,2.323258108238805959e-16,2.686876829487771243e-14
5.626967709363879943e-16,2.323245073388490028e-16,2.679509062258963827e-14
7.105325198280975162e-16,2.324187499034897868e-16,2.670598535383344034e-14
7.585524840974387150e-16,2.325637058799309523e-16,2.671972662732458044e-14
7.305592109238667844e-16,2.326013989320309531e-16,2.678538086095188418e-14
7.424905581282558848e-16,2.328159453377922068e-16,2.685213786749666244e-14
7.475014901143838904e-16,2.329939617288765750e-16,2.690861871736245781e-14
6.437792728942183610e-16,2.327882568992722643e-16,2.698649605514231458e-14
7.336810335586717798e-16,2.326407610970140655e-16,2.689004576205198258e-14
7.783527241880358425e-16,2.320868780295206252e-16,2.675369826543572137e-14
7.639376742924266449e-16,2.313900441217490164e-16,2.665906334625619861e-14
6.855531863117470868e-16,2.309742925479344923e-16,2.666630630938585196e-14
6.119426436818840867e-16,2.305339928259741799e-16,2.666739864070431676e-14
6.490101702636832044e-16,2.299585277673672089e-16,2.652567917347137777e-14
6.450723740478591996e-16,2.288538955216694765e-16,2.630850878791135727e-14
5.744836374284825158e-16,2.278237677315970724e-16,2.617600600056738175e-14
5.190735797759865949e-16,2.267929681583613628e-16,2.605666687201591236e-14
5.799512438160017829e-16,2.264005988526305390e-16,2.600575291379196332e-14
6.022183790189044874e-16,2.260242682801871265e-16,2.602557643479460213e-14
6.048135162946931301e-16,2.243334687599382229e-16,2.584193928642884850e-14
6.187407381942959453e-16,2.231922833427111313e-16,2.568832913192744122e-14
5.919527879916831732e-16,2.226817257533268004e-16,2.563830014236270002e-14
5.907091541187604678e-16,2.220540870522919850e-16,2.555289393682822878e-14
5.612022164475897609e-16,2.217255592166189580e-16,2.553213757638157354e-14
5.254632837652760581e-16,2.216364865412415839e-16,2.558450693587710627e-14
5.925402088497224928e-16,2.214531275406499859e-16,2.553351691465830783e-14
5.478355635904214791e-16,2.209292389656239233e-16,2.549902234547988017e-14
4.422765595624210630e-16,2.202560843293984592e-16,2.547244765303653114e-14
4.751602087686043733e-16,2.199297380469498841e-16,2.541515023533118627e-14
5.243472439931314018e-16,2.183817258569309196e-16,2.519367875771472184e-14
5.282806680583713835e-16,2.165191276004393978e-16,2.493112591420524556e-14
5.261929621376723761e-16,2.163829081371706168e-16,2.492086588762200380e-14
4.860919928394073181e-16,2.162767205252073549e-16,2.494987244952919799e-14
4.159508036430200952e-16,2.157364592745869087e-16,2.492618424673309182e-14
5.084979170639157783e-16,2.153104435521571471e-16,2.479330001410294601e-14
5.249645489485651884e-16,2.147646416595048603e-16,2.472082556894383419e-14
4.013069236294315531e-16,2.141249445108744758e-16,2.474549844307451730e-14
3.846716381120610027e-16,2.140420956289422737e-16,2.476289692948250161e-14
4.428850439868247599e-16,2.140901179447204561e-16,2.474302762996239312e-14
4.761852752572405556e-16,2.138355518866453145e-16,2.467806085551933391e-14
5.502988456404644338e-16,2.136335211838491463e-16,2.457980677099768139e-14
5.492484311719609365e-16,2.129447766201958251e-16,2.443169982377684180e-14
5.440942571370622105e-16,2.121675530045843528e-16,2.427898446227117307e-14
5.483443166202270798e-16,2.117630895623302317e-16,2.421697392960514714e-14
5.393481715403921353e-16,2.117298640593883045e-16,2.424741268471942940e-14
5.900704636354918668e-16,2.117992126560615894e-16,2.426429557181397646e-14
6.222399326507338083e-16,2.117893146540104497e-16,2.427987103061730067e-14
4.908312844647188229e-16,2.115826000537027700e-16,2.438121016558164450e-14
4.315357390360772866e-16,2.111825235919280037e-16,2.438161253024603401e-14
4.165492219843095234e-16,2.103102438519967471e-16,2.427735072027861208e-14
5.454695403900465067e-16,2.086768142881951536e-16,2.393608481401740013e-14
6.063196281018905439e-16,2.074400663230569136e-16,2.371721995098639727e-14
5.151810441805176155e-16,2.068719033626807334e-16,2.370418584224571649e-14
5.365582064162865672e-16,2.066849065382733834e-16,2.365394824668426264e-14
5.966434608873491402e-16,2.065158409852812169e-16,2.357864791381751983e-14
5.846386963442254989e-16,2.064080594299294840e-16,2.358615468166942061e-14
6.592045275498938905e-16,2.060365655499998810e-16,2.343389617567173786e-14
6.517427696756698082e-16,2.053813503340877948e-16,2.328570382946632278e-14
6.807010293331061702e-16,2.046483503782441447e-16,2.310977547301799863e-14
6.229747751224365097e-16,2.040580318372416569e-16,2.301876434666026205e-14
6.087007657388406857e-16,2.037160858033000918e-16,2.294562433960736017e-14
5.972703450189105512e-16,2.034984942765612803e-16,2.290398803246179706e-14
5.729652023957827928e-16,2.033476399665797321e-16,2.289421001397889620e-14
5.892943631370605593e-16,2.034781070097661382e-16,2.291510729163366844e-14
5.662569739783858894e-16,2.036494284966338963e-16,2.297218232898353582e-14
5.184822923182507638e-16,2.040171510616467436e-16,2.309092147376806260e-14
4.728298701788339364e-16,2.049525045263250428e-16,2.332725032314897466e-14
4.772787528120264021e-16,2.060695331469916661e-16,2.359527910357953175e-14
5.404013230841911639e-16,2.073486397628038783e-16,2.385862883049433292e-14
5.568970570553718375e-16,2.078909419061677611e-16,2.398961369950938596e-14
5.647278723453090076e-16,2.077620619765256798e-16,2.394709224349086528e-14
5.300863219883468607e-16,2.073414763399991815e-16,2.387476454710870707e-14
5.665281492043035120e-16,2.070126325745940262e-16,2.376572397001907232e-14
4.405436370721623643e-16,2.065910864259292910e-16,2.377955396161694605e-14
4.784472431733554160e-16,2.064018340143349648e-16,2.370460273527473951e-14
4.622261610023878227e-16,2.065030785834633433e-16,2.374582079060209930e-14
5.396764811871471797e-16,2.074527577662959188e-16,2.383824359373795582e-14
5.953004554649962761e-16,2.079621595320517653e-16,2.390646472661284258e-14
4.758940569779247406e-16,2.076275097265200563e-16,2.394883306301949777e-14
4.853812719491259838e-16,2.069698283071928939e-16,2.377209896909252761e-14
3.694434523322215755e-16,2.079448426084253061e-16,2.389646759290086993e-14
4.336993424409613017e-16,2.078821216780584593e-16,2.376723891555501278e-14
4.974565126999759814e-16,2.079512191242444972e-16,2.368058905193427695e-14
4.979042744953361797e-16,2.082602836774599790e-16,2.374977991369931268e-14
4.886741257183483341e-16,2.087254605354932980e-16,2.387949640932538416e-14
3.786487465496087591e-16,2.088358659916907627e-16,2.402374223010347780e-14
4.448254853815857230e-16,2.095126151573715373e-16,2.413721607385880433e-14
5.948490018226209914e-16,2.098413227811371410e-16,2.408486883631395654e-14
5.210428855381387774e-16,2.092392444449663781e-16,2.406661975548298070e-14
4.905355750704511829e-16,2.089787243753026304e-16,2.407518444595806058e-14
4.776694197988131897e-16,2.083011614736257624e-16,2.399015527733670557e-14
3.910978537343391652e-16,2.080959711141012356e-16,2.403726003917849171e-14
4.826023010179440144e-16,2.086487859961513103e-16,2.409718597907863702e-14
3.520901078300549145e-16,2.086891764230228546e-16,2.424003147679704181e-14
5.477884619648560433e-16,2.090179997669112329e-16,2.414541867024533223e-14
6.174300665825659535e-16,2.089128206307796255e-16,2.405722010670424410e-14
3.880880131020850935e-16,2.089057183698211660e-16,2.422195562706045149e-14
4.153347880860440881e-16,2.091258077063921672e-16,2.424834949941496632e-14
2.944573274697294293e-16,2.087491245106824485e-16,2.426151137564836697e-14
4.402178298583389505e-16,2.085061500388479611e-16,2.405293568668923510e-14
4.513973293997596677e-16,2.090975427233225872e-16,2.408098065390580985e-14
4.102492546089378320e-16,2.094921725970335462e-16,2.414084117711770914e-14
5.427153211784095176e-16,2.101769293437952325e-16,2.406828861842232938e-14
5.310218590546103153e-16,2.112875156409516366e-16,2.419927133741728422e-14
5.169167279520011504e-16,2.123497356806245423e-16,2.428464988712663323e-14
4.614737545254473087e-16,2.136843584143702851e-16,2.441916708235470571e-14
4.288842153172411623e-16,2.142117331428943161e-16,2.448829415042000633e-14
3.691412125766360596e-16,2.156156074333444269e-16,2.464395418544735047e-14
3.633513799938034242e-16,2.169629214510408771e-16,2.476310691136661074e-14
4.016398949983232995e-16,2.201910051530672430e-16,2.508379263546115075e-14
4.974195666286971978e-16,2.232227448877072330e-16,2.535204238869888796e-14
4.579990368680220551e-16,2.249781114224049141e-16,2.561695954758374954e-14
4.402837842980243199e-16,2.301147898072161321e-16,2.625340244201331319e-14
4.548796997578755758e-16,2.331879393485640631e-16,2.658858578751716205e-14
4.380772054687837694e-16,2.365412053861419639e-16,2.694685047147249916e-14
3.385047822173673141e-16,2.399990574954984905e-16,2.742306355222218064e-14
5.533899455303031797e-16,2.442310913852825232e-16,2.769422694073487376e-14
4.565654427670101621e-16,2.469913233343145821e-16,2.802869450136415810e-14
3.822589453736929420e-16,2.506275902736999573e-16,2.840993403729210696e-14
4.872835064114956653e-16,2.521172491572359774e-16,2.844932966567800506e-14
5.057213780884671711e-16,2.569983898672043671e-16,2.898641437484770014e-14
5.681541039848374062e-16,2.620798064084353134e-16,2.949710286044584041e-14
5.069685016707997119e-16,2.697851923390285636e-16,3.045035455447417909e-14
4.234675952358094034e-16,2.734273914357106900e-16,3.089084255500808306e-14
5.342423993870842067e-16,2.779369214578189943e-16,3.126006010621673132e-14
5.303105484802705421e-16,2.818019782651211743e-16,3.166704494953410134e-14
3.989036942791595717e-16,2.858849695666802485e-16,3.224648060798658324e-14
4.460355208842324770e-16,2.883528951374451220e-16,3.240772426762156424e-14
4.260420258466832725e-16,2.933016859522667321e-16,3.297018603673501371e-14
3.703528797472796005e-16,2.979304692878677057e-16,3.352368512263558855e-14
4.933870800276584983e-16,3.013679090653633047e-16,3.379824321566882166e-14
4.958157270462904158e-16,3.059265816961277101e-16,3.424177505155331301e-14
6.093837559913224197e-16,3.084625820973220712e-16,3.447252261680822523e-14
6.099979883890507954e-16,3.083401556630092104e-16,3.444845854974316182e-14
5.831692553537395319e-16,3.078307477611030774e-16,3.435678147847269928e-14
6.297633743803481669e-16,3.077612515125498373e-16,3.430677214097539016e-14
7.086466985869609797e-16,3.077870286474714134e-16,3.423728338646092330e-14
7.285920782236847173e-16,3.077540226276929018e-16,3.421876256212230744e-14
7.088017869075820004e-16,3.078617998108278600e-16,3.427423040475338308e-14
7.307357126301714176e-16,3.080433088709723306e-16,3.431026653397109614e-14
7.706433922605140721e-16,3.049282382179756675e-16,3.395681249241983320e-14
6.587088438010441519e-16,3.024194438583942640e-16,3.387615769209027851e-14
6.703732047818182311e-16,2.978972811858096145e-16,3.332218046663957615e-14
6.629884759827955842e-16,2.927444322743905544e-16,3.281595682384848460e-14
5.578261528485932330e-16,2.863574040401720877e-16,3.217773426239692149e-14
7.120035325971034407e-16,2.820327634311554037e-16,3.157851353187898839e-14
7.391481887714797171e-16,2.768249118667214302e-16,3.100465909389504743e-14
6.551388755622575902e-16,2.722498473477806249e-16,3.054703006133831326e-14
6.568221731307178560e-16,2.667502429026309097e-16,2.992824546874056814e-14
5.742593895181654339e-16,2.584540297797167583e-16,2.908388099337160827e-14
5.696393702367293065e-16,2.538020548536168278e-16,2.852057043753655091e-14
5.160221420619508249e-16,2.482445502553116134e-16,2.799489482049983009e-14
5.476081343585676118e-16,2.449417971414064276e-16,2.762956304934701830e-14
6.200636069533295524e-16,2.396434570595641691e-16,2.700738113714999825e-14
5.197128028150540915e-16,2.353967638137016817e-16,2.667930145741558675e-14
5.331194746188473278e-16,2.291184046030892749e-16,2.598355736871605177e-14
6.627851272826185876e-16,2.236185189871541135e-16,2.531132655104029067e-14
7.021177112457991934e-16,2.222213008863163895e-16,2.519488395540191494e-14
6.599915950601602194e-16,2.194049824758915388e-16,2.495076954237694582e-14
4.008843530218311174e-16,2.158212999288231139e-16,2.476034779327957770e-14
5.009605602122889353e-16,2.142031430115112268e-16,2.451971526146492106e-14
4.765079137741442784e-16,2.137694256900057630e-16,2.453411959259519348e-14
4.741267903257016968e-16,2.124556277918495970e-16,2.438683645548038467e-14
3.640357232008028038e-16,2.099536553939366724e-16,2.418169211121902114e-14
4.308284937858439330e-16,2.080336430175757913e-16,2.391612381539219827e-14
5.920884400736136477e-16,2.062319681599062234e-16,2.358052684837722198e-14
5.216408765591012144e-16,2.044158755579583894e-16,2.343329330566365645e-14
4.775459215422651598e-16,2.031420434935742156e-16,2.334260296529402005e-14
4.432128714635930962e-16,2.022314306755833619e-16,2.328340747305682327e-14
4.582505686668227010e-16,2.017419052054747505e-16,2.320621670416982649e-14
3.196870684169128104e-16,2.003318829144089215e-16,2.315326627608641363e-14
3.469672044106503559e-16,1.990303580226987295e-16,2.298453565443287069e-14
4.464755892606209025e-16,1.985378070003553652e-16,2.289791930477291580e-14
3.679019503790655785e-16,1.980609171449182649e-16,2.292469669858526174e-14
3.392128412054707001e-16,1.969253801540221293e-16,2.283084690439735482e-14
3.970296727518883401e-16,1.962022785749050222e-16,2.270872080543936495e-14
3.924928455402324823e-16,1.956779688532930549e-16,2.269582225477137160e-14
3.121962796596329008e-16,1.947407083477491804e-16,2.268065124239290270e-14
3.247068855299800508e-16,1.948316540487452985e-16,2.269836067060849317e-14
4.251145609792360534e-16,1.949561135652633958e-16,2.264259913668036378e-14
5.274880959740173732e-16,1.947643163446693930e-16,2.250839189943557254e-14
4.963507453049484152e-16,1.946057725241025532e-16,2.249911520618896437e-14
5.796440899610588093e-16,1.945988042640014430e-16,2.242087413990639480e-14
6.532771341486827685e-16,1.947744456834595933e-16,2.239962096115258882e-14
5.436705571301634844e-16,1.945026716648120964e-16,2.243331796276284117e-14
4.699562154333110790e-16,1.946026446374691485e-16,2.248240193408715214e-14
4.946911554268325662e-16,1.949467966599939165e-16,2.249629371720089775e-14
5.201812456052517315e-16,1.951605730587214799e-16,2.250298330096640319e-14
5.356949676531895170e-16,1.953183675326079695e-16,2.247298295446519139e-14
5.152189576701799854e-16,1.950139357878413706e-16,2.241263457205130327e-14
6.226893291288357471e-16,1.954039600362536628e-16,2.235992027730025038e-14
5.192369568223663012e-16,1.951599098590862364e-16,2.238047209742736228e-14
5.326575359892713255e-16,1.954624862702671146e-16,2.238761303785037965e-14
4.986982171069270029e-16,1.954345751060963113e-16,2.239661981871240929e-14
5.219174424899406189e-16,1.960727558244978406e-16,2.247654345010666499e-14
5.444275178347213802e-16,1.966080347009023649e-16,2.257466752174582266e-14
4.648693160936097291e-16,1.967153471270862898e-16,2.267301369370155124e-14
3.837866753017971074e-16,1.969504505591688605e-16,2.277212644440818252e-14
3.688835845356888328e-16,1.970271586412602698e-16,2.281394935816539825e-14
3.183993274080226441e-16,1.963309060714632859e-16,2.271710516249472898e-14
4.548820877742737497e-16,1.966477199071198541e-16,2.266986074004150611e-14
4.225506194111346810e-16,1.964672728841410574e-16,2.266232821029783632e-14
3.944721723893571124e-16,1.963341520736603152e-16,2.266103209638049965e-14
4.046198866850112586e-16,1.961350535804343201e-16,2.260579516943013863e-14
4.454156277207397944e-16,1.959681478477058471e-16,2.253177385646037697e-14
4.509217613590964232e-16,1.961620437718341102e-16,2.258146973996539478e-14
3.199086123872352022e-16,1.955883223790538136e-16,2.262237818467520638e-14
3.178591075361851630e-16,1.951459980419344815e-16,2.259757413693001934e-14
4.654439975237109855e-16,1.954664754573963122e-16,2.254104270423132945e-14
4.905225597657745397e-16,1.952978661336243085e-16,2.247866107817850174e-14
4.322463171549292599e-16,1.951784011308000261e-16,2.251222900951062970e-14
4.426469087212897710e-16,1.952664341553514597e-16,2.253424260070403572e-14
4.787038488687321113e-16,1.951134742059060821e-16,2.247063100603648776e-14
5.365136660328783082e-16,1.951199021992118197e-16,2.242307868997775741e-14
5.377565629492364785e-16,1.951525206382889690e-16,2.243615889357375675e-14
3.835415345329614447e-16,1.950741739380509261e-16,2.256600274193257882e-14
3.412449169021415005e-16,1.948965109026913486e-16,2.256600479310100609e-14
3.677983203047169875e-16,1.950144352517977723e-16,2.257325961623733422e-14
4.173989805424738335e-16,1.951410849277876516e-16,2.256325980305935462e-14
3.982099899409724157e-16,1.948706825689213964e-16,2.252879662917237465e-14
3.959429980510332295e-16,1.947253594376096055e-16,2.250431957502870319e-14
3.720440171320785212e-16,1.944356839493461597e-16,2.245983035623182158e-14
4.642145907651406127e-16,1.943043982475976807e-16,2.236793821896048237e-14
4.582212795188676648e-16,1.937625238413858195e-16,2.228606456896623472e-14
3.604562441530883783e-16,1.925696484582310482e-16,2.221157572560079675e-14
3.636751565475685486e-16,1.927359113851641657e-16,2.225652187818240715e-14
5.575336785224112009e-16,1.930244952196160490e-16,2.214853558596498197e-14
4.361078821925764553e-16,1.927160157216642605e-16,2.218918901297166796e-14
4.929894724944751596e-16,1.928262743315057841e-16,2.216387026746416493e-14
4.409470340270034660e-16,1.926415761059384657e-16,2.217416442885185849e-14
3.855092833087990764e-16,1.924230404939135030e-16,2.217340541678603943e-14
4.561060257906073998e-16,1.924972279174702973e-16,2.211883668243514983e-14
4.685601949638940629e-16,1.931999580517725531e-16,2.217281310869241109e-14
4.922773208323052241e-16,1.956816208787353704e-16,2.245411527194186688e-14
4.303153714631339999e-16,1.961175448283738616e-16,2.255296371511813949e-14
3.626172264213936099e-16,1.964440923670954716e-16,2.264528560584221553e-14
3.435319809705913554e-16,1.970901435844335651e-16,2.274075854656968907e-14
3.885431198165430788e-16,1.976737323262297779e-16,2.278534821617359043e-14
4.224827458417287487e-16,1.979556877983243702e-16,2.278904006684546595e-14
3.974389456772344720e-16,1.982417179311589083e-16,2.283892497968942059e-14
4.519719114044671270e-16,1.986056271513577561e-16,2.282156624257469337e-14
3.625186645807740868e-16,1.986316844338207011e-16,2.288251304542022363e-14
3.807646921829910108e-16,1.988415175417771768e-16,2.290601465637879869e-14
4.306887016612451612e-16,1.990882449443240878e-16,2.290396549555537280e-14
3.243085893318110446e-16,1.994733260468524240e-16,2.306224333793986924e-14
2.466367286748529599e-16,1.995879184738100201e-16,2.315191607820662890e-14
3.449295412213184964e-16,1.997040996846941177e-16,2.303633834890806843e-14
3.739639672407573231e-16,1.998658366606600251e-16,2.303944485435060204e-14
3.929157044752916509e-16,2.001703101606718858e-16,2.304817990935470996e-14
4.150045406567815391e-16,2.013767152563992744e-16,2.315459545391656387e-14
5.000499317011711692e-16,2.021532351876554406e-16,2.315498451491066051e-14
4.798568703941670155e-16,2.027765356633477574e-16,2.326684819932764530e-14
5.065222229104877055e-16,2.030808848532063734e-16,2.325221923534158696e-14
3.995866762790453730e-16,2.029993329755143758e-16,2.331853355409546845e-14
3.575330997412379422e-16,2.026884118286367080e-16,2.327858342068946983e-14
4.159607029508614008e-16,2.027927444009803565e-16,2.324583687073926882e-14
4.335125304251583655e-16,2.027494971281796399e-16,2.321366536492638512e-14
3.159874944259412754e-16,2.028531579096220216e-16,2.331863063501334428e-14
4.635444121905622387e-16,2.028989328307816034e-16,2.318225413107696396e-14
4.802711489358479404e-16,2.029013410354787763e-16,2.316887347782375828e-14
3.878057148517374553e-16,2.027504494363113138e-16,2.321466899287343531e-14
4.423777941535738975e-16,2.030151497472955374e-16,2.321180936553643933e-14
4.436475549949390799e-16,2.031714667174942204e-16,2.325073484580467418e-14
4.545896170871550952e-16,2.032292291663178834e-16,2.324376360666594860e-14
5.034093160128679725e-16,2.037378927839532864e-16,2.327577231022386485e-14
5.283692342227994298e-16,2.040021323499796566e-16,2.328469886857492996e-14
4.199066730487185912e-16,2.042103173024242013e-16,2.340805322084394077e-14
4.258908633346112846e-16,2.048508284190498889e-16,2.350755861430029692e-14
4.794847613476185629e-16,2.046586034174900615e-16,2.340850041341522338e-14
5.170004627632556391e-16,2.047614733187700530e-16,2.333829651813230440e-14
5.049646934869224495e-16,2.063654828839768510e-16,2.352287680268437368e-14
4.834631076568492172e-16,2.066073975657345159e-16,2.356058395484983167e-14
