# Resampled flux, Resampled flux uncertainty, Resampled sky flux
nan,nan,nan
7.646886510348017086e-13,3.303630700352057059e-15,1.794352904588698298e-13
7.619801370151743464e-13,3.295243573241271318e-15,1.792579352804035850e-13
7.606816847981420703e-13,3.288752154788149088e-15,1.788491119664122198e-13
7.608447665324503947e-13,3.285853660773359067e-15,1.785341301419334684e-13
7.582190567701608302e-13,3.278183540995069251e-15,1.780758106026366132e-13
7.612802599018242960e-13,3.282352359741477411e-15,1.778263965105669117e-13
7.644347187136428300e-13,3.286919010542419923e-15,1.777459517671496892e-13
7.630150837601094593e-13,3.288177238556865967e-15,1.774560399276167630e-13
7.616996361511798945e-13,3.297029364543869156e-15,1.772099253865320908e-13
7.633364080423810382e-13,3.289824310305544656e-15,1.771210301100229080e-13
7.634354550025636015e-13,3.272939537678658037e-15,1.767794349264004509e-13
7.628477699833319986e-13,3.267953296065364522e-15,1.765322169237754929e-13
7.619729013426032858e-13,3.270977779937051818e-15,1.759261389243019004e-13
7.622088800335399325e-13,3.279737215366642069e-15,1.755329520970757679e-13
7.626990352313932748e-13,3.272688103248547630e-15,1.754827417585854895e-13
7.625300102709931018e-13,3.257760900515622112e-15,1.749014173227003862e-13
7.620454115836619458e-13,3.246736114481174355e-15,1.742360195039258243e-13
7.617775732453863678e-13,3.238001634118010771e-15,1.735559768738059141e-13
7.586278638991193067e-13,3.231601475131254645e-15,1.729175143738659874e-13
7.551299131107989535e-13,3.215083638904994314e-15,1.719937382384406208e-13
7.544537144181944838e-13,3.193809680770311021e-15,1.706381459522583006e-13
7.528493336157917704e-13,3.184370724725434970e-15,1.699171683481969198e-13
7.514140001792598059e-13,3.189271248197639028e-15,1.697304731701880784e-13
7.510438753761591860e-13,3.191735479401718125e-15,1.693278930203197603e-13
7.499520826129659932e-13,3.184264433641060269e-15,1.688619345830488036e-13
7.491385568254184706e-13,3.178201127096466928e-15,1.685419833044896409e-13
7.493420190920292575e-13,3.174145137092220250e-15,1.679444373048737796e-13
7.491169082221475921e-13,3.168851689802004886e-15,1.671891714284986127e-13
7.482995527683646905e-13,3.151574410443174609e-15,1.668888878659162209e-13
7.442353309840260903e-13,3.133527329295819316e-15,1.664258520582787650e-13
7.419064663411902769e-13,3.125751715410920846e-15,1.661611339771347782e-13
7.399459645649846917e-13,3.121448876307033729e-15,1.660311310509907875e-13
7.443273799121377701e-13,3.143249665633756660e-15,1.663734685138389607e-13
7.431291211278924125e-13,3.132801292115539673e-15,1.661538839152401257e-13
7.352183703227962274e-13,3.109459020699574495e-15,1.660863019289448360e-13
7.376195922451299703e-13,3.111549922500812387e-15,1.659465796919629931e-13
7.387955890096898600e-13,3.124609788855279742e-15,1.648203847234780990e-13
7.371157483656302154e-13,3.108888536663980382e-15,1.646147313192681946e-13
7.361574993495716237e-13,3.099144254001277372e-15,1.646708077800666651e-13
7.344444814509317943e-13,3.107697090429076950e-15,1.642883623494770983e-13
7.300966600189438290e-13,3.101032754340052101e-15,1.642688091136306771e-13
7.290824764812030750e-13,3.096098830466565643e-15,1.641536496400325695e-13
7.257915047908799974e-13,3.069862787052164101e-15,1.636371431199455440e-13
7.199994856290855448e-13,3.066360555278600717e-15,1.628729127833317577e-13
7.201916998006216598e-13,3.046266350454970363e-15,1.621127553348628643e-13
7.128914289873093547e-13,3.021224248507325124e-15,1.613896840830397532e-13
7.095008685186596886e-13,3.010954106120873328e-15,1.611144150360119433e-13
7.042561300351726422e-13,2.996575792910498208e-15,1.604059923380499551e-13
7.000524550185862943e-13,2.980359894998114027e-15,1.596402968975967720e-13
6.965094009834070652e-13,2.970177941172201998e-15,1.595574232708243997e-13
6.886578125575800963e-13,2.952248772436704585e-15,1.592894509452442684e-13
6.821614278270073864e-13,2.954253853575162913e-15,1.588628202169949997e-13
6.791306444036824307e-13,2.947319361754730812e-15,1.587555270224724392e-13
6.729506511614605820e-13,2.914443366555353135e-15,1.582169158958601936e-13
6.597376251299982351e-13,2.903269790387957039e-15,1.582680427632573608e-13
6.533774987817162967e-13,2.870405745374889196e-15,1.577436106906331430e-13
6.498912183672895893e-13,2.892822113468385090e-15,1.594367997277237329e-13
6.487807161441866942e-13,2.926276457460879343e-15,1.612133842567530184e-13
6.437804970362848647e-13,2.942527853335146632e-15,1.639769207572640075e-13
6.352564958464449921e-13,2.921753287216063319e-15,1.633920238666359202e-13
6.347034413944771702e-13,2.892545907748030868e-15,1.630144901695068629e-13
6.350811609868546417e-13,2.909990846027804926e-15,1.629197035375684038e-13
6.515260815760166093e-13,2.939767426939097524e-15,1.631619869177582193e-13
6.591682510869557215e-13,2.934018530238158059e-15,1.630760528000138603e-13
6.728664111378818151e-13,2.958280571974616583e-15,1.624480198664359104e-13
6.806709961339322381e-13,2.970850834405348360e-15,1.621539716487063423e-13
6.827175202735147469e-13,2.970441521122358093e-15,1.625007459312449724e-13
6.844361605838422359e-13,2.962781151481201311e-15,1.614678579808839308e-13
6.851476034041145822e-13,2.950558646394257429e-15,1.596066714617581918e-13
6.861215558603973240e-13,2.957465088987924995e-15,1.589037263165228854e-13
6.871735951124750603e-13,2.935640294281130047e-15,1.581514614883639408e-13
6.870219711370994205e-13,2.932443501953555005e-15,1.574989568703244343e-13
6.864501619898150124e-13,2.935788605767502673e-15,1.562292906379734183e-13
6.856005035827597663e-13,2.930096966601854819e-15,1.560107866015349967e-13
6.840496381352024040e-13,2.923350603836742113e-15,1.555068177986581508e-13
6.834702648223482074e-13,2.914925082551794156e-15,1.549751128759239957e-13
6.829133835183252287e-13,2.894974839221207819e-15,1.538335716249724711e-13
6.824170206533969438e-13,2.888501465193142369e-15,1.529713074240091537e-13
6.814760365536840483e-13,2.891165940967987889e-15,1.527045530638003463e-13
6.785015925632583518e-13,2.882230084148977923e-15,1.523163005205175479e-13
6.774423727399604565e-13,2.880799385632590621e-15,1.522541113737826995e-13
6.788704193345656244e-13,2.876075265995279033e-15,1.521431272180608388e-13
6.758203865829529222e-13,2.867394577522459857e-15,1.516489611515131633e-13
6.725118488046470591e-13,2.860917184335742107e-15,1.511614290100661914e-13
6.732339301899765243e-13,2.857516759244467411e-15,1.505605683654510506e-13
6.730604815998657304e-13,2.850637422410156022e-15,1.501419873992513711e-13
6.699569871813841872e-13,2.842780416002773104e-15,1.501365522573954625e-13
6.707477726039453121e-13,2.842471913565704017e-15,1.501671170328005215e-13
6.699162450848628039e-13,2.838661737481570971e-15,1.497465533735931161e-13
6.685329140404827743e-13,2.834182538162420477e-15,1.496042022242455914e-13
6.669354031343507715e-13,2.823118820120010026e-15,1.496485288837349076e-13
6.640691694029058566e-13,2.804342055434724830e-15,1.493386643263959691e-13
6.628963783553670359e-13,2.801308681077519307e-15,1.489561738691593769e-13
6.628350186188092590e-13,2.803592348128994927e-15,1.492466986325640293e-13
6.621562530955979658e-13,2.804364176127427497e-15,1.496903120946743004e-13
6.627354824026307229e-13,2.812915554458442229e-15,1.499876125007714783e-13
6.605450790784978510e-13,2.810728367752499503e-15,1.497961191195675349e-13
6.595873717165672630e-13,2.797156587844528789e-15,1.494484625671450941e-13
6.596960641077356380e-13,2.804451241415277421e-15,1.491650086314812862e-13
6.598269771063295990e-13,2.813601428739543002e-15,1.489304206135237354e-13
6.603996440704871393e-13,2.814727440313080703e-15,1.488621613678837481e-13
6.567502432937774218e-13,2.809682670956172234e-15,1.486550246931162204e-13
6.565495886436869847e-13,2.808547376166291732e-15,1.486724516940761305e-13
6.576819392436798568e-13,2.810864545641554595e-15,1.487428945339931510e-13
6.548126820095345117e-13,2.805422368024683325e-15,1.488240982437123519e-13
6.526729120100306409e-13,2.801499119288947233e-15,1.489179743868572459e-13
6.530741228875703666e-13,2.804448233200887104e-15,1.488138190290661032e-13
6.517064915040670619e-13,2.801042508950032244e-15,1.482584441149277128e-13
6.492573166511208492e-13,2.795332504134445198e-15,1.480493476181083478e-13
6.465102695450364794e-13,2.790538612227968056e-15,1.485320560622681942e-13
6.459515753006313716e-13,2.790742196533118888e-15,1.486675256146608502e-13
6.458111861277386967e-13,2.790162135046328196e-15,1.485165950525613055e-13
6.443980843528757111e-13,2.784544965031615549e-15,1.493275174437564153e-13
6.417454909067757525e-13,2.785922250481694745e-15,1.497154003086717174e-13
6.389293711707185403e-13,2.783985138439017611e-15,1.495360975302157313e-13
6.384934996017141906e-13,2.784268253538412417e-15,1.491900764737692659e-13
6.356955966297037799e-13,2.776672692120184105e-15,1.489940109823836079e-13
6.334620466358165446e-13,2.769086973890618154e-15,1.488458708776109537e-13
6.333024600894177233e-13,2.767511829830265478e-15,1.488602039346363460e-13
6.328090905489892373e-13,2.765638127693077308e-15,1.492135289478326832e-13
6.351959563018125334e-13,2.768646763893463551e-15,1.493948831442919423e-13
6.349967857186375549e-13,2.755924246900801813e-15,1.495156670383822173e-13
6.368564161724628295e-13,2.752462503898403969e-15,1.492467689888016739e-13
6.364398200209926559e-13,2.762618370054677734e-15,1.490367831373760942e-13
6.378869482742221268e-13,2.769315913299325687e-15,1.485757614965000757e-13
6.373928025729299210e-13,2.764972516800763142e-15,1.482252356551838899e-13
6.368928229400968597e-13,2.749015829568149348e-15,1.479013313782896515e-13
6.348317843319339523e-13,2.750107040248443235e-15,1.475481061641279892e-13
6.343688325582107601e-13,2.739589329604662095e-15,1.473831530770510921e-13
6.351541721588582149e-13,2.734090907056182964e-15,1.471206530463655438e-13
6.339647242630882567e-13,2.728796929579199749e-15,1.466595603649772203e-13
6.337431920230997300e-13,2.739175645482208648e-15,1.468366729300153860e-13
6.318039769950236922e-13,2.733748421917237474e-15,1.461047566437674789e-13
6.294672229302984406e-13,2.725320330963482581e-15,1.457919414882997258e-13
6.277213337210348023e-13,2.711544684117935794e-15,1.447727209119471505e-13
6.257588736168910162e-13,2.695989405029771178e-15,1.436590005392904514e-13
6.262521583936655327e-13,2.693693585142147943e-15,1.434472738826258865e-13
6.228735197670534620e-13,2.676517601047852216e-15,1.435088722369065545e-13
6.227101667333923081e-13,2.665527237281763850e-15,1.435848763456271102e-13
6.209100219500754650e-13,2.672706937518014582e-15,1.430380922658349216e-13
6.205862122983525304e-13,2.672549392211380764e-15,1.426514986306722545e-13
6.197775432867323143e-13,2.672193019149732573e-15,1.420150641597824408e-13
6.214805003679001685e-13,2.673895390002396524e-15,1.415994704775291406e-13
6.197323883823618905e-13,2.668023591211150038e-15,1.410577016664747125e-13
6.178723361041151549e-13,2.656922989508479747e-15,1.410891306596948151e-13
6.156456189858563368e-13,2.639595251633974895e-15,1.394071211080129463e-13
6.137741508174911201e-13,2.620623905373625883e-15,1.390452464483949084e-13
6.113194192297906370e-13,2.626111572258160196e-15,1.390785773621677042e-13
6.138148190006279926e-13,2.631051660447377341e-15,1.385468476259424165e-13
6.112648366328327255e-13,2.623133086517371510e-15,1.386046330601106737e-13
6.093397985968683220e-13,2.611917333361856706e-15,1.384311743665375679e-13
6.060761553227111270e-13,2.601600971123616924e-15,1.382409283974108920e-13
6.041393300101672387e-13,2.599946556193283665e-15,1.379707295267547185e-13
6.055203881595243202e-13,2.588379496676377700e-15,1.373918746345534130e-13
6.044768561096400798e-13,2.591994990894882655e-15,1.370817849587294813e-13
6.015025753336488171e-13,2.590866221709529545e-15,1.374631266360814257e-13
6.030387003696670158e-13,2.587869296224261354e-15,1.374410732313806487e-13
6.037727709448966378e-13,2.592445102593454226e-15,1.368104810649837185e-13
6.029237135602335420e-13,2.588659840432895479e-15,1.364962798719653884e-13
5.974259113051351546e-13,2.575596993455477037e-15,1.359339768334431063e-13
5.940871466022563931e-13,2.568604340078490847e-15,1.363731175067342476e-13
5.953774667987049532e-13,2.553893760656160976e-15,1.358757009356456441e-13
5.903952828174838256e-13,2.542524996978895874e-15,1.359586475101070526e-13
5.905802731361108067e-13,2.541716734608428388e-15,1.357416930608371066e-13
5.902505597766336024e-13,2.537451458788554569e-15,1.348570928423192309e-13
5.897562000019573149e-13,2.530580973829306766e-15,1.343959143847730320e-13
5.881847685467503035e-13,2.528880762168664660e-15,1.336930383934141015e-13
5.862405115632978542e-13,2.503469621736942440e-15,1.333405068098933633e-13
5.899709293894855064e-13,2.522463720817463515e-15,1.325343561558588362e-13
5.827082564462916669e-13,2.511627316712716659e-15,1.325929155252374544e-13
5.785574489650483719e-13,2.490880742215492407e-15,1.321455300405902453e-13
5.798364087286498626e-13,2.499743339206830000e-15,1.322133093979621542e-13
5.755425525297531257e-13,2.482551184768841532e-15,1.320769405247976555e-13
5.743027549411965679e-13,2.479182114941556254e-15,1.317349952371250003e-13
5.721055264652396000e-13,2.473219217283799778e-15,1.312319831412609461e-13
5.703304420133099772e-13,2.473606743809760918e-15,1.313361699827946475e-13
5.722127980387903540e-13,2.484844789707319084e-15,1.312717979864071284e-13
5.680351671655754305e-13,2.466889514978236339e-15,1.312777891575696117e-13
5.662019215084879527e-13,2.472837189450842250e-15,1.312838472545013887e-13
5.642376798901170938e-13,2.457576228128473925e-15,1.313466452757362271e-13
5.613527833124595612e-13,2.448075053049608698e-15,1.313882325689702054e-13
5.659032735015396156e-13,2.457378713432457593e-15,1.320342485198366541e-13
5.628701007761007566e-13,2.454929871953213547e-15,1.324086326102251654e-13
5.596755003111127274e-13,2.462757108053878505e-15,1.325120829224695311e-13
5.560879888780008648e-13,2.440722405255482770e-15,1.326051039898319998e-13
5.513035523163937068e-13,2.436851936361276712e-15,1.329442032605001915e-13
5.467699944939937262e-13,2.430264993671998873e-15,1.325187095711260297e-13
5.478539256874015051e-13,2.441961879469274500e-15,1.321047029884148067e-13
5.433431083335138370e-13,2.430158554029098687e-15,1.321916012541333187e-13
5.376595442304280470e-13,2.408582239125341965e-15,1.321474997856360161e-13
5.313201499601819241e-13,2.394261624421819469e-15,1.321888214731442752e-13
5.244308666326497863e-13,2.377929841690317502e-15,1.325678594066691538e-13
5.170185703481203489e-13,2.370876148741386117e-15,1.326843294549820454e-13
5.075291865361006239e-13,2.350969956191829621e-15,1.325862679434051587e-13
4.972018625323981833e-13,2.329389514512092548e-15,1.325153674931065334e-13
4.871531523755247886e-13,2.311132862762189778e-15,1.325156022570186796e-13
4.750085303165878416e-13,2.294230803065076116e-15,1.332628537743398714e-13
4.651910885036368383e-13,2.274614862181448115e-15,1.332681154341279922e-13
4.657784223086053692e-13,2.277284014631402638e-15,1.338910614484588444e-13
4.734931516256792379e-13,2.294711982532973406e-15,1.340183009877617660e-13
4.864764225726681983e-13,2.321075999182289831e-15,1.338008210424501757e-13
4.992386219169335873e-13,2.347495907498783509e-15,1.339392991139474252e-13
5.126277010515044750e-13,2.380377594056407457e-15,1.340290259159743447e-13
5.223896339727111796e-13,2.408664597164823983e-15,1.339098621894947332e-13
5.277018779200908801e-13,2.411445065538491313e-15,1.338129388609372465e-13
5.291648734712860418e-13,2.412996658525503571e-15,1.338255370348521129e-13
5.334914672509204490e-13,2.411395877972957660e-15,1.336420844784106938e-13
5.378191217184291316e-13,2.421528006023108112e-15,1.334146707850366477e-13
5.396721176425355911e-13,2.428478109253673997e-15,1.332993342643361607e-13
5.429059030152558053e-13,2.434745097244739271e-15,1.334454968217795583e-13
5.436160350282149905e-13,2.433265110687087877e-15,1.337865129657413929e-13
5.431883557705907658e-13,2.430449223524940175e-15,1.338798102217881323e-13
5.431468433622515739e-13,2.437134092092970133e-15,1.339364919477454076e-13
5.421236138080821167e-13,2.434915273458409395e-15,1.337651559947108537e-13
5.415785059591771973e-13,2.433831994991423094e-15,1.333959913616167552e-13
5.423831754352532823e-13,2.439924130227193578e-15,1.334383453745255091e-13
5.430593077846100836e-13,2.450413350093389005e-15,1.341761035263689570e-13
5.432347123146309580e-13,2.453096289058609527e-15,1.346933069071498307e-13
5.426869336060182182e-13,2.454661679693198216e-15,1.349984597873513019e-13
5.418389012962963390e-13,2.463971949708205602e-15,1.357237067376361433e-13
5.414040204147204636e-13,2.477552203926831844e-15,1.365858687730428313e-13
5.408767455622349377e-13,2.482617045388151749e-15,1.373911273869763997e-13
5.396078740015728513e-13,2.486310707894663005e-15,1.379967840903338290e-13
5.377448157955050694e-13,2.497135363246015732e-15,1.389209523642300632e-13
5.366453352251862432e-13,2.510322097871473173e-15,1.406014126549457206e-13
5.363366922243438419e-13,2.533838091266958852e-15,1.428078441855027333e-13
5.358564679288303631e-13,2.547752657134132572e-15,1.442261340629821338e-13
5.351364939738332110e-13,2.564357117691009896e-15,1.463575757468703143e-13
5.351930437929906773e-13,2.591700056046389161e-15,1.494267257179705605e-13
5.350643523581328223e-13,2.612266587502030102e-15,1.515839342009867715e-13
5.341886138730162936e-13,2.623020128784855374e-15,1.536313657306337041e-13
5.332692550675389363e-13,2.635198608461369954e-15,1.560220958025857050e-13
5.327658421003324439e-13,2.666352704909139725e-15,1.584882407819595492e-13
5.317324182728723675e-13,2.695059434787107503e-15,1.609635307476392105e-13
5.297080419940982686e-13,2.702689999849488241e-15,1.626652885806422862e-13
5.279052293176359049e-13,2.716320206407175893e-15,1.644253140549841707e-13
5.275336025530979417e-13,2.752769992137588190e-15,1.678993878447114112e-13
5.281512367871653272e-13,2.792735492103506006e-15,1.720469630244541900e-13
5.284784890831252640e-13,2.821932727702815731e-15,1.756956558167418038e-13
5.273188288743172380e-13,2.845332969956778594e-15,1.785650112041537553e-13
5.251756160926093637e-13,2.873297539554163444e-15,1.815150521652331141e-13
5.233249300939616330e-13,2.893946506709435014e-15,1.842784829378886013e-13
5.221594046715767512e-13,2.912183114353523511e-15,1.866453421061528952e-13
5.215093084959520444e-13,2.935004185733808868e-15,1.895896347544728107e-13
5.211079424915746643e-13,2.962652014256537412e-15,1.926646688580712713e-13
5.206900177560396886e-13,2.988514914760363407e-15,1.949418468042088908e-13
5.198616403284785768e-13,3.016839258460853552e-15,1.978939431865814632e-13
5.177997376299282687e-13,3.027007524393966985e-15,1.999927943085537705e-13
5.153375762605654124e-13,3.026758662767569930e-15,2.001655009707209065e-13
5.122146684927553766e-13,3.023716780262574663e-15,2.000050480428787740e-13
5.091209697623086312e-13,3.015298361396567208e-15,1.998236409410945019e-13
5.077177889217311339e-13,3.012280706087249891e-15,1.997781154456471399e-13
5.087088642981098170e-13,3.008818769340767159e-15,1.996857487686400283e-13
5.106544164328850238e-13,3.007871741693287750e-15,1.997409271769490045e-13
5.139845521533995292e-13,3.015367764795140648e-15,1.997577205718421961e-13
5.157032795331127151e-13,3.009073442255272051e-15,1.987260336847193038e-13
5.150308381460248842e-13,2.980653961311330291e-15,1.966557109201625438e-13
5.139940851928245950e-13,2.958487625692608941e-15,1.939834903561603869e-13
5.131636063913930236e-13,2.932571632401058645e-15,1.908897198954106829e-13
5.126737599956475125e-13,2.888376807886360003e-15,1.868065557626974654e-13
5.122695200811023558e-13,2.859100743191778278e-15,1.833861652227524503e-13
5.122822243182873440e-13,2.839050171155249939e-15,1.799886379078017530e-13
5.124828420778120625e-13,2.796431486591274532e-15,1.766100051634561797e-13
5.119055995711205559e-13,2.754104248225993768e-15,1.732799375397417108e-13
5.104335187699190672e-13,2.712476327476937376e-15,1.686894904936730820e-13
5.088538211359287464e-13,2.689226650575165910e-15,1.650873644063414711e-13
5.074560826462287715e-13,2.655424252424407098e-15,1.616210196893306369e-13
5.064020292185043986e-13,2.627020494951768007e-15,1.588061182997179812e-13
5.052916438997378667e-13,2.597719867826662528e-15,1.559991453019100314e-13
5.037750655235572628e-13,2.563457888877285697e-15,1.527886482698242199e-13
5.012431771438544483e-13,2.521420379152625523e-15,1.487394483346309628e-13
4.986596268331065578e-13,2.475720906469546655e-15,1.448317636499061407e-13
4.963769747882379483e-13,2.449047006103764292e-15,1.429972859560016483e-13
4.946175369263800921e-13,2.419002892552519139e-15,1.412122359312561994e-13
4.938389957958613750e-13,2.385684151578782224e-15,1.390023910060026316e-13
4.934600856111739150e-13,2.371266141661633220e-15,1.373935291504583401e-13
4.930894439255804488e-13,2.366048602242609788e-15,1.367867269969788830e-13
4.927019638019639400e-13,2.358715056684056612e-15,1.361842741580092500e-13
4.920440232165877877e-13,2.344616054133012820e-15,1.347521131334442897e-13
4.908180674651822373e-13,2.329504897316127166e-15,1.332068693872775384e-13
4.895658382669695212e-13,2.313738188627704210e-15,1.321353181846934947e-13
4.889225020879353648e-13,2.299963884969053081e-15,1.310168877697287866e-13
4.880451196722558301e-13,2.297929513483804546e-15,1.300925994191539561e-13
4.877278754673020838e-13,2.284701151607615319e-15,1.293810891331390459e-13
4.858734306886261733e-13,2.282380942212933567e-15,1.291213995822033707e-13
4.844772131140077050e-13,2.277476778449860189e-15,1.282139389256943967e-13
4.838255508078977978e-13,2.258138519955861573e-15,1.274352078194117297e-13
4.825065008691437010e-13,2.253237474198900280e-15,1.266663950381274560e-13
4.809141259281930532e-13,2.250076671770207302e-15,1.263265384993244998e-13
4.790472701182414525e-13,2.235813473109973781e-15,1.257860913626588112e-13
4.773729838971312581e-13,2.224211269778478859e-15,1.250744044884868871e-13
4.757828283469267776e-13,2.219952275948687375e-15,1.249398585155236395e-13
4.743509310478273705e-13,2.202559645078048029e-15,1.243081448202494997e-13
4.755913414671191011e-13,2.208308214745426017e-15,1.242305611842290718e-13
4.758418110770987496e-13,2.203226146418982498e-15,1.243748555721163806e-13
4.758598792653826603e-13,2.199063138740323348e-15,1.240739802645207487e-13
4.751157341981242689e-13,2.197162680809125856e-15,1.239289551926815360e-13
4.739178737844708623e-13,2.203745141986937935e-15,1.238217031989767707e-13
4.742280513256256698e-13,2.207391735771348434e-15,1.234657588601838233e-13
4.739306916418976727e-13,2.197318666784034793e-15,1.236030336822275614e-13
4.729391765641441441e-13,2.191984388374581067e-15,1.240703204851934192e-13
4.722936870177799644e-13,2.193895549557512955e-15,1.243728758975725495e-13
4.718960359736038512e-13,2.194902771069457668e-15,1.245164473577822452e-13
4.677775909422097038e-13,2.198629239999752427e-15,1.245158174459735116e-13
4.684399113112283901e-13,2.203653081655634507e-15,1.240985211366748131e-13
4.687193957999141063e-13,2.196088765198885620e-15,1.242579206335980980e-13
4.664685485206040358e-13,2.195010609268115790e-15,1.242701272725477756e-13
4.649015378563222328e-13,2.199693552596792647e-15,1.241685173859304682e-13
4.639284325375297732e-13,2.200452112508718989e-15,1.247236914555124405e-13
4.608566282086753870e-13,2.196647746850206910e-15,1.251380081101256287e-13
4.591255869243355686e-13,2.194278325403085969e-15,1.251384709401722728e-13
4.572645208441223221e-13,2.180013712414581964e-15,1.250806406980116889e-13
4.546934661099302776e-13,2.173369028939756576e-15,1.255237220154221708e-13
4.498616220370572642e-13,2.174038265805249923e-15,1.256564163462180819e-13
4.472973898962819821e-13,2.168424292284723662e-15,1.253473179996539935e-13
4.484015634211564192e-13,2.169433744623437984e-15,1.253547330058351381e-13
4.508211685455745696e-13,2.172089503204607257e-15,1.251583846299361613e-13
4.524619341110188467e-13,2.168320276256550552e-15,1.250546182852705022e-13
4.515087520011882989e-13,2.174673543611412371e-15,1.250755199405564474e-13
4.541067155917825117e-13,2.178320189281562117e-15,1.249185827634026873e-13
4.559205929391815284e-13,2.176387320003572297e-15,1.251014774037238374e-13
4.545178433463441240e-13,2.168654649328808149e-15,1.247645731123835418e-13
4.567670045217744037e-13,2.169013377738584571e-15,1.244416381890785169e-13
4.560607393168946415e-13,2.166417255490486800e-15,1.242732432589389727e-13
4.539911293447521425e-13,2.162233945444688498e-15,1.241588561269050025e-13
4.533986537134422692e-13,2.170789949007166414e-15,1.241612691817175710e-13
4.510934854092240526e-13,2.157755774148975823e-15,1.239791371365267462e-13
4.507080344435588348e-13,2.153909745491353428e-15,1.241363252970003886e-13
4.511858803081975337e-13,2.154656335890920238e-15,1.241315340455928142e-13
4.506670561150714680e-13,2.153203164708618235e-15,1.241246604376908519e-13
4.488583416540610680e-13,2.148853672229906973e-15,1.239135370594598540e-13
4.487428036263741590e-13,2.159617157214126171e-15,1.242013644279119790e-13
4.498748878766574035e-13,2.164532888859645911e-15,1.241875725486293657e-13
4.496233956757859189e-13,2.152916667311981012e-15,1.240813527089417945e-13
4.493767463416080410e-13,2.149031115029465860e-15,1.236597630207767774e-13
4.476112239970401736e-13,2.144749948635758152e-15,1.236699370459452504e-13
4.481239296948646636e-13,2.143727454682151269e-15,1.237406331344586950e-13
4.479574587003849746e-13,2.154185485835295259e-15,1.233791556076874820e-13
4.450346608099958314e-13,2.149704988957565371e-15,1.230948495196674732e-13
4.462453312200539542e-13,2.135280523490968808e-15,1.223009148862646721e-13
4.448756737068818326e-13,2.128757224674469063e-15,1.226744828039745812e-13
4.428090691181006495e-13,2.135015037961434954e-15,1.227909644860116279e-13
4.421431513272526146e-13,2.137604956850302994e-15,1.224298320697131344e-13
4.429807554351143882e-13,2.137502974189017838e-15,1.223428065906553229e-13
4.415478835122908716e-13,2.123249228890325614e-15,1.224118658872449783e-13
4.395887223641764765e-13,2.116561257736977753e-15,1.224377125722662208e-13
4.381724142379624260e-13,2.124294880231968849e-15,1.225799640359387359e-13
4.373315039233500813e-13,2.126702521904001746e-15,1.227515196787347035e-13
4.386274822233526559e-13,2.133283970867765831e-15,1.239543226136855780e-13
4.408809985711384459e-13,2.141367658858535973e-15,1.245004783804472702e-13
4.373193723442664070e-13,2.136279335855055996e-15,1.247046310233538869e-13
4.357379158787891271e-13,2.147836849284959500e-15,1.252257179564887685e-13
4.363053606995808472e-13,2.143453156256344192e-15,1.254440645125272660e-13
4.367761820002714450e-13,2.144034451038741906e-15,1.259615993585441442e-13
4.390693910634233121e-13,2.150762690761667859e-15,1.261213001157226030e-13
4.387325350966329808e-13,2.152635417962594588e-15,1.262406823616197370e-13
4.387657865496045639e-13,2.154585255389239982e-15,1.264949622110879973e-13
4.380082580959229281e-13,2.148246214814170444e-15,1.265148912020085141e-13
4.349867141471006432e-13,2.141025356189953734e-15,1.265156884684775506e-13
4.344152123762689909e-13,2.142014086243741696e-15,1.270168614671095598e-13
4.329713679503084555e-13,2.139644723437349507e-15,1.273088670267113584e-13
4.342075375992496746e-13,2.161080661999704693e-15,1.273323197679021876e-13
4.346506692887177854e-13,2.166313970098927070e-15,1.273533866699011264e-13
4.327514256135204394e-13,2.151197514223260715e-15,1.273655592022406258e-13
4.323888811814912788e-13,2.154847815791870309e-15,1.277990672987575215e-13
4.316709626791896336e-13,2.159296622930929094e-15,1.282209679409298534e-13
4.315795449291656571e-13,2.162588120889833372e-15,1.287436763073344120e-13
4.309455068509527506e-13,2.164492784050905358e-15,1.291816015139223256e-13
4.316320033004147406e-13,2.167300190139668908e-15,1.293374095506128332e-13
4.334533636610350378e-13,2.183102304264976380e-15,1.292870407781508249e-13
4.299195123808259839e-13,2.177673168498095576e-15,1.291864009211264185e-13
4.295916329958086800e-13,2.165229417415619482e-15,1.292001015845448408e-13
4.284457666549274438e-13,2.161941642942675492e-15,1.294301758877565320e-13
4.280246693771400241e-13,2.161647463213138536e-15,1.294759577868137385e-13
4.293902362036324231e-13,2.163251074822218364e-15,1.294117648485198038e-13
4.257756255976338305e-13,2.156111017476464392e-15,1.291814822396152849e-13
4.264182347488973046e-13,2.153199456593949135e-15,1.292957936901628023e-13
4.259651636467272746e-13,2.165951852913070530e-15,1.293602632196004992e-13
4.269615246538872673e-13,2.161657929907145632e-15,1.295081944581453267e-13
4.246539743346941354e-13,2.157029497061782205e-15,1.299209301023364008e-13
4.226806842849642010e-13,2.153952872116315904e-15,1.296773526041492186e-13
4.219611792896171647e-13,2.153678329723199187e-15,1.298195249922825671e-13
4.203766751589762692e-13,2.153058690794350355e-15,1.302872270193625279e-13
4.208112805945434091e-13,2.154054696091939203e-15,1.302854008371410994e-13
4.191647974753726217e-13,2.150541236935576539e-15,1.302619665681119808e-13
4.190588455066748160e-13,2.160311281319042841e-15,1.311881078721983302e-13
4.168654937952413306e-13,2.158937352222425896e-15,1.315615369655146530e-13
