# Count, Count uncertainty, Sky count
1.200698550287795996e+02,6.416746358250000526e+01,7.222395864913849437e+03
1.067697748546056857e+02,6.423710056500314636e+01,7.253325658523863240e+03
1.287722945304496989e+02,6.429053839229307243e+01,7.244935744933346541e+03
1.545553878622226591e+02,6.437454929098626621e+01,7.241226421622063754e+03
1.505178245264742429e+02,6.440522758110739687e+01,7.252218393006087354e+03
1.393768155314745911e+02,6.432527278300121054e+01,7.243284522183539593e+03
1.258103879290894440e+02,6.430953660839197994e+01,7.251999660337844944e+03
1.049267241385785070e+02,6.425424971151508657e+01,7.259052723639667420e+03
1.429662821916458029e+02,6.424608877506473448e+01,7.220711681884928112e+03
1.382752705804614379e+02,6.430779937695966453e+01,7.240460952042105419e+03
1.727972381281074945e+02,6.429883753954565861e+01,7.204706861321227734e+03
1.300964929943613413e+02,6.421339501606212252e+01,7.222765333637034928e+03
1.434819917609542301e+02,6.416568989050679761e+01,7.200778713954488921e+03
1.094203129727968076e+02,6.417014000247732497e+01,7.232794352052767863e+03
1.230004509479587114e+02,6.404130164850545270e+01,7.189776119149393708e+03
1.426907619399005398e+02,6.391970291777145263e+01,7.140508341713924892e+03
1.334020058192741658e+02,6.384225761940934518e+01,7.129607428098864148e+03
1.236245726305303521e+02,6.367246984148906108e+01,7.098906248933966708e+03
1.396618993309457721e+02,6.360092190776146026e+01,7.066136089834786617e+03
1.350622140213553166e+02,6.358703566373986860e+01,7.066512181426180177e+03
1.116276627788840585e+02,6.367099074934891689e+01,7.108254327141747126e+03
1.317220520804750663e+02,6.367629046011889216e+01,7.091195384567068686e+03
1.304432728165611195e+02,6.370024125020958650e+01,7.098896294369763382e+03
9.872729273850296750e+01,6.360295992459367653e+01,7.105240785381733986e+03
1.163116853492151392e+02,6.353301356203389361e+01,7.071771652054252627e+03
1.336224617608595509e+02,6.345208822069430710e+01,7.033896045783633781e+03
1.095769458922598147e+02,6.323936984569805730e+01,7.006467556191098083e+03
1.251644998510288644e+02,6.319091428148219336e+01,6.981068576597474930e+03
1.267786086794854725e+02,6.319725307524097957e+01,6.979733810717786582e+03
1.422784318057568385e+02,6.341663989520385769e+01,7.019478322211828527e+03
1.449458698745900733e+02,6.357460133095636223e+01,7.054170502187192142e+03
1.080532386862796699e+02,6.370793288609805671e+01,7.121958595963392327e+03
1.331957875887127329e+02,6.394668946788934250e+01,7.156066091691160182e+03
1.523588697576903996e+02,6.409959177534329910e+01,7.175754987742664525e+03
1.512177403395290867e+02,6.427405563440038350e+01,7.219949673826265098e+03
1.219933440363132746e+02,6.423447284910299970e+01,7.237620928216682842e+03
1.058646475019958189e+02,6.422482911731862032e+01,7.250738607776842400e+03
1.321441419924690877e+02,6.428009888995872245e+01,7.238958254320556989e+03
1.074314246946767355e+02,6.412007695922154937e+01,7.223699095366496294e+03
1.355890744997881825e+02,6.399156117255017051e+01,7.165040819353084771e+03
1.500505802940845399e+02,6.386997755635604790e+01,7.120432515465598954e+03
1.365408896359677726e+02,6.378749572121921574e+01,7.114507193106025625e+03
1.301960329643023613e+02,6.374272652461547040e+01,7.108415303448825398e+03
1.599052005185340306e+02,6.376323900562368863e+01,7.086522810228153503e+03
1.640596246542183678e+02,6.387394678420863414e+01,7.109097726120347943e+03
1.204461794556430476e+02,6.379999407277320245e+01,7.132385707131425079e+03
1.449462636318725117e+02,6.381598307703017525e+01,7.113616081881327773e+03
1.244009111728892236e+02,6.375942924540167667e+01,7.117971518653349449e+03
1.534308998098690608e+02,6.386586137130755958e+01,7.117415195539635533e+03
1.320532333767764612e+02,6.389644340257733290e+01,7.145346828646228460e+03
1.826752618593156399e+02,6.399691046647900805e+01,7.121249066466182740e+03
1.697540031853274911e+02,6.412657972249284910e+01,7.165510143538036573e+03
1.229951270042052727e+02,6.420151085599100327e+01,7.228729226124080014e+03
1.436274681535790307e+02,6.429490283248547655e+01,7.231751525029523691e+03
1.478583714554189328e+02,6.417746564030505851e+01,7.198764003738639985e+03
1.511003005307826754e+02,6.409956353447586253e+01,7.176841004877530395e+03
1.719231107043737552e+02,6.407871706313542859e+01,7.151509642709011132e+03
9.366663166230934223e+01,6.395208494349115824e+01,7.195635716379796577e+03
1.196441223297902781e+02,6.408527818875471382e+01,7.202615290832929531e+03
1.427501732391396843e+02,6.418610861801781198e+01,7.204697762086927469e+03
1.367889699055760673e+02,6.437188604694064509e+01,7.256946714009580319e+03
1.589141767903477671e+02,6.438033874526880140e+01,7.239573840091133206e+03
1.467169915562085407e+02,6.429649016342732182e+01,7.229363065423014632e+03
1.584841843141202844e+02,6.421289930999819262e+01,7.197699887458936246e+03
1.584566370029122311e+02,6.412558034601600809e+01,7.176422419859894944e+03
1.566601454060826768e+02,6.415725164634788769e+01,7.185543154957967090e+03
1.539184581949967594e+02,6.413213502721691839e+01,7.182173922774552921e+03
1.538935279747449840e+02,6.425963950532465674e+01,7.213451127485684992e+03
1.441581573821537745e+02,6.437603002912213412e+01,7.251404546640427725e+03
1.572265845226882277e+02,6.452105640017686028e+01,7.272271047601736427e+03
1.774165022421015863e+02,6.460663905241743521e+01,7.276466751198351631e+03
1.580243687620327648e+02,6.469121567201921152e+01,7.316578980506512380e+03
1.905084203784268198e+02,6.473658981059318762e+01,7.295785021802946176e+03
1.986266657605358716e+02,6.479667829836600390e+01,7.302715774335920287e+03
1.589117400911346181e+02,6.470479487390070972e+01,7.318601911778554495e+03
1.185173790140845540e+02,6.451862693861841080e+01,7.311315414261609476e+03
1.662776455759046428e+02,6.452107685121094960e+01,7.265842885508410291e+03
1.621602266925976323e+02,6.457639047341749006e+01,7.282931551559989202e+03
1.600164643404776257e+02,6.453347220552960550e+01,7.274178633888373952e+03
1.368585437619879883e+02,6.451561284524548512e+01,7.292389363037794283e+03
1.220262341732274791e+02,6.454511391368581030e+01,7.313875150839939124e+03
1.501720417366578033e+02,6.455740135217310183e+01,7.290022019930054739e+03
1.173856086383463975e+02,6.443826986017211311e+01,7.291970010826252292e+03
1.712491238609584059e+02,6.446106765573883024e+01,7.245944494604678766e+03
1.628242608743757955e+02,6.444644811503881954e+01,7.250923876200336963e+03
1.322516210759279431e+02,6.431359421213541339e+01,7.247332938057888896e+03
1.642077949171400064e+02,6.439835663325074222e+01,7.237892406282726370e+03
1.139703160027732736e+02,6.435312013974251499e+01,7.274146182055114878e+03
1.319309418686703737e+02,6.439849926765703003e+01,7.267967925314761487e+03
1.625057736321130619e+02,6.445481886549832495e+01,7.254080334125447735e+03
1.548805380300431693e+02,6.457033005571250328e+01,7.288025176734902743e+03
1.773973552026674270e+02,6.470689206767509916e+01,7.301256060666993108e+03
1.562104775179386422e+02,6.471315429262722319e+01,7.322117994380889286e+03
1.424757535505489443e+02,6.477959352430960394e+01,7.351862044611878446e+03
1.834274257730429269e+02,6.496493746587053408e+01,7.359081231132403445e+03
1.741920215961886242e+02,6.494750763651053660e+01,7.362961236456755614e+03
1.786738852083825009e+02,6.492020789720021412e+01,7.352790492740330592e+03
1.742145476004125157e+02,6.479973745283727737e+01,7.325803243107137860e+03
1.924250429280725712e+02,6.473017211191253750e+01,7.292275894220191731e+03
1.516032016719655928e+02,6.445433274822514136e+01,7.263699365639521602e+03
1.730877323064836162e+02,6.441545505447122366e+01,7.233481772660640672e+03
1.410047523681282939e+02,6.447543741202797207e+01,7.279513277587788252e+03
1.669683474532090486e+02,6.466751256776886692e+01,7.300312478565022502e+03
2.124096934634136460e+02,6.485547650052200197e+01,7.304650538366986439e+03
1.813085256551269424e+02,6.499705461826610531e+01,7.367738408170358525e+03
1.809073758597608048e+02,6.502668180762704253e+01,7.377487670423255622e+03
1.810298765215379149e+02,6.478952151015535321e+01,7.318562507699861271e+03
1.849600049765467418e+02,6.456697221807495168e+01,7.259198384608063861e+03
1.959805864933334760e+02,6.435086772988948667e+01,7.195680902297292050e+03
1.669367318235685502e+02,6.427217744565966484e+01,7.204666622447398368e+03
1.572299011468594472e+02,6.428805479293045266e+01,7.217317111803456100e+03
1.399888036527359532e+02,6.444870193844047890e+01,7.273093273764956393e+03
1.536567068717110942e+02,6.452433161829087283e+01,7.277612085586581088e+03
1.668496786589933549e+02,6.453602659290287136e+01,7.269196922930676919e+03
1.617283409176162650e+02,6.435853855519025046e+01,7.229289267514228413e+03
1.892093004380098762e+02,6.422469536953055069e+01,7.170746546542674878e+03
1.852412440133923042e+02,6.403848419269939996e+01,7.128358929971929683e+03
2.106756260647083252e+02,6.402961895765895406e+01,7.102449880783800836e+03
1.786171942118559741e+02,6.405023082745783825e+01,7.138462057028978052e+03
1.583810132003806075e+02,6.413574750172367089e+01,7.178469984121041307e+03
1.605386964696721748e+02,6.417004787574572333e+01,7.184180001688749144e+03
1.545247520768953109e+02,6.422327367310282398e+01,7.203417509914684160e+03
2.067065074496518093e+02,6.417596725136351665e+01,7.144023326065449510e+03
1.857059532700879743e+02,6.406840756578171181e+01,7.134940534241263776e+03
1.613755574508802795e+02,6.392112939607523714e+01,7.123422546537985909e+03
1.565719002704755951e+02,6.397140140578750334e+01,7.140546991275711662e+03
1.886633868236114040e+02,6.418705462385010208e+01,7.162394889801259524e+03
2.021176059281983157e+02,6.437742883051986098e+01,7.196168391035374043e+03
1.431852711428523151e+02,6.441051833052436848e+01,7.260672185485987029e+03
1.922167632429445234e+02,6.457597274563339340e+01,7.255805729159263137e+03
1.779640647807488278e+02,6.451679132502712832e+01,7.254056957698007864e+03
1.423542795523388520e+02,6.433551437306849152e+01,7.243187532943703445e+03
1.717177009985647658e+02,6.430686205257008226e+01,7.208136487687813315e+03
1.772664882631761998e+02,6.437418037979149688e+01,7.216656249283147190e+03
1.796354320804472025e+02,6.438251182132610495e+01,7.217627592376058601e+03
2.299291904996052835e+02,6.447455833748438181e+01,7.192986354300157473e+03
2.052376596897316858e+02,6.447489074811015541e+01,7.217210168699204587e+03
1.762318627937461599e+02,6.445335070809254319e+01,7.239526396091789138e+03
1.643674413777969789e+02,6.452449477643558851e+01,7.268049886735022483e+03
1.054968627546315503e+02,6.448832864353389027e+01,7.316103540297561267e+03
1.300488626383080089e+02,6.457714738983410996e+01,7.314619472538041919e+03
1.492129523254884305e+02,6.469766037740525633e+01,7.324115088493979783e+03
